Weekday,day,month,year,Location_Book,modern_name,geo_id,Loc_Codes,latitude,longitude,Notes
,22,5,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,23,5,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,24,5,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,25,5,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,26,5,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,27,5,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,FN31
,28,5,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,29,5,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,FN32
,30,5,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,31,5,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,1,6,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,FN33
,2,6,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,3,6,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,4,6,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,5,6,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,6,6,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,7,6,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,8,6,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,9,6,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,10,6,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,FN34
,11,6,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,12,6,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,13,6,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,14,6,1409,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,15,6,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,FN35
,16,6,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,17,6,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,18,6,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,19,6,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,20,6,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,21,6,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,22,6,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,23,6,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,24,6,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,25,6,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,26,6,1409,Domo de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,27,6,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,28,6,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,29,6,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,30,6,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,FN36
,1,7,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,2,7,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,FN37
,3,7,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,4,7,1409,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,5,7,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,6,7,1409,Domo de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,7,7,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,8,7,1409,Torre de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,FN38
,9,7,1409,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,10,7,1409,Domo nostra de Bellesgard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,11,7,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,12,7,1409,Torre de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,13,7,1409,Torre de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,14,7,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,15,7,1409,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,16,7,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,17,7,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,18,7,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,19,7,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,20,7,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,21,7,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,22,7,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,FN39
,23,7,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,24,7,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,25,7,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,26,7,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,27,7,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,28,7,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,29,7,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,30,7,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,31,7,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,FN40
,1,8,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,2,8,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,3,8,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,FN41
,4,8,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,5,8,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,6,8,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,FN42
,7,8,1409,Domo de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,8,8,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,FN43
,9,8,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,10,8,1409,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,11,8,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,12,8,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,13,8,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,14,8,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,15,8,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,16,8,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,17,8,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,18,8,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,FN44
,19,8,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,20,8,1409,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,21,8,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,22,8,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,23,8,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,24,8,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,25,8,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,26,8,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,27,8,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,28,8,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,29,8,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,30,8,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,31,8,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,1,9,1409,Domo de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,2,9,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,3,9,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,4,9,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,5,9,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,6,9,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,7,9,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,8,9,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,9,9,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,10,9,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,11,9,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,12,9,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,13,9,1409,In maiori Palacio regio Barchinone,Palau Reial Major,11886832,,41.384104,2.177447,
,14,9,1409,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,15,9,1409,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,16,9,1409,Torre de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,FN45
,17,9,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,18,9,1409,Turri de Bellesgard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,19,9,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,20,9,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,21,9,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,22,9,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,23,9,1409,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,24,9,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,25,9,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,26,9,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,27,9,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,FN46
,28,9,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,29,9,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,FN47
,30,9,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,FN48
,1,10,1409,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,2,10,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,3,10,1409,Turri pulchri aspectus,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,FN49
,4,10,1409,Domo de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,5,10,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,6,10,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,7,10,1409,Domo de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,8,10,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,9,10,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,10,10,1409,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,11,10,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,12,10,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,13,10,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,14,10,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,FN50
,15,10,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,16,10,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,17,10,1409,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,18,10,1409,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,19,10,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,20,10,1409,Torre de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,21,10,1409,Torre de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,22,10,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,23,10,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,24,10,1409,Torre de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,25,10,1409,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,26,10,1409,Torre de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,27,10,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,28,10,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,29,10,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,30,10,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,31,10,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,FN51
,1,11,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,2,11,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,3,11,1409,Domo de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,4,11,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,5,11,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,6,11,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,7,11,1409,Torre de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,FN52
,8,11,1409,Turri pulchri aspectus,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,9,11,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,10,11,1409,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,11,11,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,12,11,1409,Domo de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,13,11,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,14,11,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,15,11,1409,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,16,11,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,17,11,1409,,,,,,,
,18,11,1409,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,19,11,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,20,11,1409,In turri de Bellesguard sita in perrochia de Sarrians,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,21,11,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,22,11,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,23,11,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,24,11,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,25,11,1409,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,26,11,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,27,11,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,28,11,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,29,11,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,FN53
,30,11,1409,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,FN54
,1,12,1409,Torre de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,2,12,1409,Torre de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,3,12,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,4,12,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,5,12,1409,Torre de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,6,12,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,7,12,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,8,12,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,9,12,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,10,12,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,11,12,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,12,12,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,13,12,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,14,12,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,15,12,1409,Domo de Belleguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,16,12,1409,Domo de Belleguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,17,12,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,18,12,1409,Domo de Belleguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,19,12,1409,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,20,12,1409,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,21,12,1409,Torre de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,22,12,1409,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,23,12,1409,Domo de Belleguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,24,12,1409,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,25,12,1409,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,26,12,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,27,12,1409,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,28,12,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,29,12,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,30,12,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,31,12,1409,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,FN55
,1,1,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,"Note: For all remaining months of his life, there are documents in Barcelona although he resided in Bellesguard"
,2,1,1410,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,3,1,1410,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,4,1,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,5,1,1410,Domo de Belleguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,6,1,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,7,1,1410,Torre de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,8,1,1410,Torre de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,9,1,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,10,1,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,11,1,1410,Domo de Belleguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,12,1,1410,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,13,1,1410,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,14,1,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,15,1,1410,Domo de Belleguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,16,1,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,FN1
,17,1,1410,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,18,1,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,19,1,1410,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,20,1,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,21,1,1410,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,22,1,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,23,1,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,FN2
,24,1,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,FN3
,25,1,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,26,1,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,27,1,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,28,1,1410,Domo de Belleguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,29,1,1410,Domo de Belleguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,30,1,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,31,1,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,FN4
,1,2,1410,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,FN5
,2,2,1410,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,3,2,1410,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,4,2,1410,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,5,2,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,6,2,1410,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,7,2,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,8,2,1410,casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,9,2,1410,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,10,2,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,11,2,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,12,2,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,13,2,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,14,2,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,15,2,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,16,2,1410,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,17,2,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,18,2,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,19,2,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,20,2,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,FN6
,21,2,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,22,2,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,FN7
,23,2,1410,,,,,,,
,24,2,1410,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,25,2,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,26,2,1410,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,27,2,1410,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,28,2,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,1,3,1410,Domo de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,2,3,1410,Casa de Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,3,3,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,4,3,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,5,3,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,6,3,1410,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,7,3,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,8,3,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
,9,3,1410,Bellesguard,Torre Bellesguard,GNA_0031,,41.4093913,2.1266224,
